11:38:01.887187 ARP, Request who-has 10.12.19.23 (ff:ff:ff:ff:ff:ff) tell 10.12.100.44, length 46
11:38:03.339605 IP 10.12.100.44.55793 > 10.12.19.23.9878: Flags [S], seq 1066312247, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339609 IP 10.12.100.44.50792 > 10.12.19.23.2047: Flags [S], seq 72461255, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339702 IP 10.12.100.44.57695 > 10.12.19.23.161: Flags [S], seq 2782864299, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339761 IP 10.12.100.44.42309 > 10.12.19.23.19315: Flags [S], seq 650310940, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339765 IP 10.12.100.44.37681 > 10.12.19.23.1086: Flags [S], seq 523019741, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339879 IP 10.12.100.44.36456 > 10.12.19.23.5962: Flags [S], seq 3132809493, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.339899 IP 10.12.100.44.53925 > 10.12.19.23.1070: Flags [S], seq 3411570244, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340054 IP 10.12.100.44.32853 > 10.12.19.23.3369: Flags [S], seq 4074625479, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340057 IP 10.12.100.44.38088 > 10.12.19.23.311: Flags [S], seq 1210834991, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340117 IP 10.12.100.44.60476 > 10.12.19.23.1233: Flags [S], seq 3178731007, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340162 IP 10.12.100.44.37850 > 10.12.19.23.7200: Flags [S], seq 4272961991, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340208 IP 10.12.100.44.55802 > 10.12.19.23.8400: Flags [S], seq 553437957, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340310 IP 10.12.100.44.58394 > 10.12.19.23.2725: Flags [S], seq 990356660, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340324 IP 10.12.100.44.57247 > 10.12.19.23.5030: Flags [S], seq 1037769872, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340326 IP 10.12.100.44.39341 > 10.12.19.23.990: Flags [S], seq 893788195, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340393 IP 10.12.100.44.53632 > 10.12.19.23.6580: Flags [S], seq 3312251311, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340397 IP 10.12.100.44.44181 > 10.12.19.23.1024: Flags [S], seq 2206802579, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340398 IP 10.12.100.44.38920 > 10.12.19.23.5922: Flags [S], seq 67265703, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340472 IP 10.12.100.44.41518 > 10.12.19.23.16080: Flags [S], seq 3108090467, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340477 IP 10.12.100.44.58650 > 10.12.19.23.1: Flags [S], seq 3011176599, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340494 IP 10.12.100.44.53904 > 10.12.19.23.5226: Flags [S], seq 2824269414, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.340632 IP 10.12.100.44.43139 > 10.12.19.23.55056: Flags [S], seq 337407526, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
11:38:03.389581 IP 10.12.100.44.38847 > 10.12.19.23.8652: Flags [S], seq 2548638998, win 29200, options [mss 1460,sackOK,TS val 6599548 ecr 0,nop,wscale 7], length 0
11:38:03.389605 IP 10.12.100.44.59782 > 10.12.19.23.2809: Flags [S], seq 460288420, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389669 IP 10.12.100.44.48843 > 10.12.19.23.10082: Flags [S], seq 3220828842, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389685 IP 10.12.100.44.50936 > 10.12.19.23.3: Flags [S], seq 2465961619, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389744 IP 10.12.100.44.54991 > 10.12.19.23.4567: Flags [S], seq 3647032346, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389912 IP 10.12.100.44.38568 > 10.12.19.23.1310: Flags [S], seq 2653004936, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389922 IP 10.12.100.44.52176 > 10.12.19.23.27356: Flags [S], seq 226631608, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.389924 IP 10.12.100.44.33120 > 10.12.19.23.9593: Flags [S], seq 3657243144, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
11:38:03.390018 IP 10.12.100.44.33262 > 10.12.19.23.1300: Flags [S], seq 2701473965, win 29200, options [mss 1460,sackOK,TS val 6599549 ecr 0,nop,wscale 7], length 0
